NAME                           ,TYPE    ,HINT                                                         ,UNITS               ,FORMAT ,MIN SW                                                      ,MAX SW                          ,MIN DB ,MAX DB ,SW DEFAULT                ,SW DEFAULT REAL ,GAIN   ,INCREMENT ,INDEX ,Backup (y/n) ,Restore (y/n) ,Range (y/n) ,Array Value Ref    ,Array Value ,ENUM VAL ,ENUM                          ,VisRenter ,VisDealer1 ,VisDealer2 ,VisDealer3 ,VisDealer4 ,VisDealer5 ,VisCusINSP ,VisCusTech ,VisCusEng ,VisSSTech ,VisSSEng ,EdRenter ,EdDealer1 ,EdDealer2 ,EdDealer3 ,EdDealer4 ,EdDealer5 ,EdCusINSP ,EdCusTech ,EdCusEng ,EdSSTech ,EdSSEng ,TEXT                          ,ARGUMENTS
-i16JpDnSavedPosition_7        ,ISINT16 ,saved positions when holding jackplate down for engine 7     ,%                   ,       ,                                                            ,                                ,       ,       ,2047                      ,                ,1.0E-1 ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,1         ,1          ,1          ,1          ,1          ,1          ,1          ,1          ,1         ,1         ,1        ,1        ,1         ,1         ,1         ,1         ,1         ,1         ,1         ,1        ,1        ,1       ,                              ,
-i16JpDnSavedPosition_8        ,ISINT16 ,saved positions when holding jackplate down for engine 8     ,%                   ,       ,                                                            ,                                ,       ,       ,2047                      ,                ,1.0E-1 ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,1         ,1          ,1          ,1          ,1          ,1          ,1          ,1          ,1         ,1         ,1        ,1        ,1         ,1         ,1         ,1         ,1         ,1         ,1         ,1        ,1        ,1       ,                              ,
-i16JpDnSavedPosition_9        ,ISINT16 ,saved positions when holding jackplate down for engine 9     ,%                   ,       ,                                                            ,                                ,       ,       ,2047                      ,                ,1.0E-1 ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,1         ,1          ,1          ,1          ,1          ,1          ,1          ,1          ,1         ,1         ,1        ,1        ,1         ,1         ,1         ,1         ,1         ,1         ,1         ,1        ,1        ,1       ,                              ,
-i16JpDnSavedPosition_10       ,ISINT16 ,saved positions when holding jackplate down for engine 10    ,%                   ,       ,                                                            ,                                ,       ,       ,2047                      ,                ,1.0E-1 ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,1         ,1          ,1          ,1          ,1          ,1          ,1          ,1          ,1         ,1         ,1        ,1        ,1         ,1         ,1         ,1         ,1         ,1         ,1         ,1        ,1        ,1       ,                              ,
-i16JpDnSavedPosition_11       ,ISINT16 ,saved positions when holding jackplate down for engine 11    ,%                   ,       ,                                                            ,                                ,       ,       ,2047                      ,                ,1.0E-1 ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,1         ,1          ,1          ,1          ,1          ,1          ,1          ,1          ,1         ,1         ,1        ,1        ,1         ,1         ,1         ,1         ,1         ,1         ,1         ,1        ,1        ,1       ,                              ,
-i16JpDnSavedPosition_12       ,ISINT16 ,saved positions when holding jackplate down for engine 12    ,%                   ,       ,                                                            ,                                ,       ,       ,2047                      ,                ,1.0E-1 ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,1         ,1          ,1          ,1          ,1          ,1          ,1          ,1          ,1         ,1         ,1        ,1        ,1         ,1         ,1         ,1         ,1         ,1         ,1         ,1        ,1        ,1       ,                              ,
-i16JpDnSavedPosition_13       ,ISINT16 ,saved positions when holding jackplate down for engine 13    ,%                   ,       ,                                                            ,                                ,       ,       ,2047                      ,                ,1.0E-1 ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,1         ,1          ,1          ,1          ,1          ,1          ,1          ,1          ,1         ,1         ,1        ,1        ,1         ,1         ,1         ,1         ,1         ,1         ,1         ,1        ,1        ,1       ,                              ,
-i16JpDnSavedPosition_14       ,ISINT16 ,saved positions when holding jackplate down for engine 14    ,%                   ,       ,                                                            ,                                ,       ,       ,2047                      ,                ,1.0E-1 ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,1         ,1          ,1          ,1          ,1          ,1          ,1          ,1          ,1         ,1         ,1        ,1        ,1         ,1         ,1         ,1         ,1         ,1         ,1         ,1        ,1        ,1       ,                              ,
-i16JpDnSavedPosition_15       ,ISINT16 ,saved positions when holding jackplate down for engine 15    ,%                   ,       ,                                                            ,                                ,       ,       ,2047                      ,                ,1.0E-1 ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,1         ,1          ,1          ,1          ,1          ,1          ,1          ,1          ,1         ,1         ,1        ,1        ,1         ,1         ,1         ,1         ,1         ,1         ,1         ,1        ,1        ,1       ,                              ,
-u16Reserved                   ,IUINT16 ,Reserved                                                     ,                    ,       ,                                                            ,                                ,       ,       ,                          ,                ,       ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,0         ,0          ,0          ,0          ,0          ,0          ,0          ,0          ,0         ,0         ,0        ,0        ,0         ,0         ,0         ,0         ,0         ,0         ,0         ,0        ,0        ,0       ,                              ,

NAME                           ,TYPE    ,HINT                                                         ,                    ,       ,                                                            ,                                ,       ,       ,                          ,                ,       ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,          ,           ,           ,           ,           ,           ,           ,           ,          ,          ,         ,         ,          ,          ,          ,          ,          ,          ,          ,         ,         ,        ,                              ,
Externals                      ,        ,                                                             ,                    ,       ,                                                            ,                                ,       ,       ,                          ,                ,       ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,          ,           ,           ,           ,           ,           ,           ,           ,          ,          ,         ,         ,          ,          ,          ,          ,          ,          ,          ,         ,         ,        ,                              ,
NAME                           ,TYPE    ,HINT                                                         ,UNITS               ,FORMAT ,MIN SW                                                      ,MAX SW                          ,MIN DB ,MAX DB ,SW DEFAULT                ,SW DEFAULT REAL ,GAIN   ,INCREMENT ,INDEX ,Backup (y/n) ,Restore (y/n) ,Range (y/n) ,Array Value Ref    ,Array Value ,ENUM VAL ,ENUM                          ,VisRenter ,VisDealer1 ,VisDealer2 ,VisDealer3 ,VisDealer4 ,VisDealer5 ,VisCusINSP ,VisCusTech ,VisCusEng ,VisSSTech ,VisSSEng ,EdRenter ,EdDealer1 ,EdDealer2 ,EdDealer3 ,EdDealer4 ,EdDealer5 ,EdCusINSP ,EdCusTech ,EdCusEng ,EdSSTech ,EdSSEng ,                              ,
Structs                        ,        ,                                                             ,                    ,       ,                                                            ,                                ,       ,       ,                          ,                ,       ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,          ,           ,           ,           ,           ,           ,           ,           ,          ,          ,         ,         ,          ,          ,          ,          ,          ,          ,          ,         ,         ,        ,                              ,
NAME                           ,TYPE    ,HINT                                                         ,                    ,       ,                                                            ,                                ,       ,       ,                          ,                ,       ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,          ,           ,           ,           ,           ,           ,           ,           ,          ,          ,         ,         ,          ,          ,          ,          ,          ,          ,          ,         ,         ,        ,                              ,ARGUMENTS
Local fn's                     ,        ,                                                             ,                    ,       ,                                                            ,                                ,       ,       ,                          ,                ,       ,          ,      ,             ,              ,            ,                   ,            ,         ,                              ,          ,           ,           ,           ,           ,           ,           ,           ,          ,          ,         ,         ,          ,          ,          ,          ,          ,          ,          ,         ,         ,        ,                              ,
